part_idx,part_name,part_title,persistent_id,stage,module,kind,name,gui_name,value,ui_control,extra
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleSurfaceFX,FIELD,upgradesAsk,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleSurfaceFX,FIELD,showUpgradesInModuleInfo,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,MODULE,FXModuleLookAtConstraint,FXModuleLookAtConstraint,enabled=True isEnabled=True,-,engineID=-
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,EVENT,ToggleStaging,Disable Staging,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,trackingModeString,-,LateUpdate,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,runInEditor,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,stagingEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,stagingToggleEnabledEditor,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,stagingToggleEnabledFlight,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,stagingEnableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,stagingDisableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,overrideStagingIconIfBlank,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,moduleIsEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,upgradesApply,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,upgradesAsk,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleLookAtConstraint,FIELD,showUpgradesInModuleInfo,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,MODULE,FXModuleThrottleEffects,FXModuleThrottleEffects,enabled=True isEnabled=True,-,engineID=-
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,EVENT,ToggleStaging,Disable Staging,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,responseSpeed,-,0.005,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,dependOnEngineState,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,dependOnOutput,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,dependOnThrottle,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,preferMultiMode,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,engineIndex,-,0,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,engineName,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,state,-,0,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,fxModuleNames,-,heatColor,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,stagingEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,stagingToggleEnabledEditor,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,stagingToggleEnabledFlight,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,stagingEnableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,stagingDisableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,overrideStagingIconIfBlank,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,moduleIsEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,upgradesApply,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,upgradesAsk,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,showUpgradesInModuleInfo,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,MODULE,FXModuleThrottleEffects,FXModuleThrottleEffects,enabled=True isEnabled=True,-,engineID=-
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,EVENT,ToggleStaging,Disable Staging,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,responseSpeed,-,1,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,dependOnEngineState,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,dependOnOutput,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,dependOnThrottle,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,preferMultiMode,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,engineIndex,-,0,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,engineName,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,state,-,0,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,fxModuleNames,-,throttleColor,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,stagingEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,stagingToggleEnabledEditor,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,stagingToggleEnabledFlight,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,stagingEnableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,stagingDisableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,overrideStagingIconIfBlank,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,moduleIsEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,upgradesApply,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,upgradesAsk,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,FXModuleThrottleEffects,FIELD,showUpgradesInModuleInfo,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,MODULE,ModuleColorChanger,Color Changer,enabled=True isEnabled=True,-,engineID=-
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,EVENT,ToggleEvent,Toggle Color,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,EVENT,ToggleStaging,Disable Staging,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,moduleID,-,heatColor,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,shaderProperty,-,_EmissiveColor,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,redCurve,-,FloatCurve,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,greenCurve,-,FloatCurve,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,blueCurve,-,FloatCurve,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,alphaCurve,-,FloatCurve,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,animRate,-,1,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,animState,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,useRate,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,toggleInEditor,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,toggleInFlight,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,toggleUnfocused,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,toggleAction,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,unfocusedRange,-,5,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,toggleName,-,Toggle Color,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,eventOnName,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,eventOffName,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,defaultActionGroup,-,None,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,useMaterialsList,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,materialsNames,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,alphaOnly,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,redColor,-,0,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,blueColor,-,0,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,greenColor,-,0,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,stagingEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,stagingToggleEnabledEditor,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,stagingToggleEnabledFlight,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,stagingEnableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,stagingDisableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,overrideStagingIconIfBlank,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,moduleIsEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,upgradesApply,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,upgradesAsk,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,showUpgradesInModuleInfo,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,ACTION,ToggleAction,Toggle Color,inactive,-,-
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,MODULE,ModuleColorChanger,Color Changer,enabled=True isEnabled=True,-,engineID=-
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,EVENT,ToggleEvent,Toggle Color,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,EVENT,ToggleStaging,Disable Staging,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,moduleID,-,throttleColor,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,shaderProperty,-,_EmissiveColor,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,redCurve,-,FloatCurve,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,greenCurve,-,FloatCurve,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,blueCurve,-,FloatCurve,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,alphaCurve,-,FloatCurve,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,animRate,-,1,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,animState,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,useRate,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,toggleInEditor,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,toggleInFlight,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,toggleUnfocused,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,toggleAction,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,unfocusedRange,-,5,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,toggleName,-,Toggle Color,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,eventOnName,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,eventOffName,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,defaultActionGroup,-,None,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,useMaterialsList,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,materialsNames,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,alphaOnly,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,redColor,-,0,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,blueColor,-,0,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,greenColor,-,0,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,stagingEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,stagingToggleEnabledEditor,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,stagingToggleEnabledFlight,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,stagingEnableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,stagingDisableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,overrideStagingIconIfBlank,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,moduleIsEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,upgradesApply,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,upgradesAsk,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,FIELD,showUpgradesInModuleInfo,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleColorChanger,ACTION,ToggleAction,Toggle Color,inactive,-,-
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,MODULE,ModuleB9PartSwitch,ModuleB9PartSwitch,enabled=True isEnabled=True,-,engineID=-
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,EVENT,ShowSubtypesWindow,Select Foil,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,EVENT,OnPartModelChanged,-,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,EVENT,DragCubesWereRecalculated,-,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,EVENT,FarWasNotifiedToRevoxelize,-,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,EVENT,ToggleStaging,Disable Staging,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,currentSubtypeIndex,Foil,0,UI_Label, guiActive=False editor=True
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,currentSubtypeTitle,Foil,Foil on,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,stagingEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,stagingToggleEnabledEditor,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,stagingToggleEnabledFlight,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,stagingEnableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,stagingDisableText,-,-,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,overrideStagingIconIfBlank,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,moduleIsEnabled,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,upgradesApply,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,upgradesAsk,-,True,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,showUpgradesInModuleInfo,-,False,UI_Label, guiActive=False editor=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,MODULE,ModuleB9PartSwitch,ModuleB9PartSwitch,enabled=True isEnabled=True,-,engineID=-
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,EVENT,ShowSubtypesWindow,Select Top base variant,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,EVENT,OnPartModelChanged,-,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,EVENT,DragCubesWereRecalculated,-,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,EVENT,FarWasNotifiedToRevoxelize,-,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,EVENT,ToggleStaging,Disable Staging,active,-,guiActive=False unfocused=False uncommand=False
4,TE.19.F9.S2.Engine,Merlin 1D Vacuum Engine,4782932,0,ModuleB9PartSwitch,FIELD,currentSubtypeIndex,Top base variant,0,UI_Label, guiActive=False editor=True
